0.013336	0.032739	0.12078	0.30278	0.84949	2.853	
0.035008	0.180698	0.17251	0.386782	0.158575	0.066427	
0.000000E+00	2.364290E-07	1.051539E-06	7.362309E-07	4.690619E-07	3.134908E-07	2.378063E-07
1.000000E+04	2.118473E-06	1.076312E-06	1.087492E-06	9.169040E-07	1.535175E-06	2.849680E-06
2.000000E+04	2.369707E-06	1.080062E-06	1.109348E-06	9.220238E-07	9.656120E-07	1.183099E-06
3.000000E+04	8.206417E-07	1.070041E-06	1.110860E-06	8.431292E-07	8.237738E-07	8.050676E-07
4.000000E+04	1.550098E-06	1.060663E-06	1.095140E-06	8.414654E-07	9.494016E-07	1.126891E-06
5.000000E+04	2.376188E-06	1.057767E-06	1.168993E-06	7.890812E-07	1.023676E-06	9.467211E-07
6.000000E+04	1.604029E-06	1.052918E-06	1.103084E-06	9.262440E-07	1.138753E-06	1.041767E-06
7.000000E+04	2.036798E-06	1.356334E-06	1.062131E-06	9.576911E-07	1.298932E-06	1.414703E-06
8.000000E+04	1.677523E-06	1.566306E-06	1.193237E-06	9.952659E-07	1.286334E-06	1.428961E-06
9.000000E+04	9.511642E-07	1.647971E-06	1.380083E-06	1.026790E-06	1.282498E-06	1.409960E-06
1.000000E+05	7.642161E-07	1.425573E-06	1.496458E-06	1.003684E-06	1.318902E-06	1.300717E-06
1.100000E+05	1.189691E-06	1.312372E-06	1.603734E-06	1.092928E-06	1.389726E-06	1.221792E-06
1.200000E+05	1.761924E-06	1.330165E-06	1.627794E-06	1.173033E-06	1.389123E-06	1.252087E-06
1.300000E+05	1.994497E-06	1.248104E-06	1.566172E-06	1.204930E-06	1.377427E-06	1.247607E-06
1.400000E+05	2.076149E-06	1.156844E-06	1.480090E-06	1.220462E-06	1.380278E-06	1.270488E-06
1.500000E+05	1.640893E-06	1.202463E-06	1.338621E-06	1.295045E-06	1.374828E-06	1.382836E-06
1.600000E+05	1.380911E-06	9.817398E-07	1.385241E-06	1.400790E-06	1.464145E-06	1.334834E-06
1.700000E+05	1.806125E-06	8.884011E-07	1.444705E-06	1.337055E-06	1.516512E-06	1.345888E-06
1.800000E+05	2.046598E-06	8.969078E-07	1.365247E-06	1.259746E-06	1.532742E-06	1.401907E-06
1.900000E+05	1.420898E-06	9.139839E-07	1.326756E-06	1.127154E-06	1.387445E-06	1.314009E-06
2.000000E+05	1.302529E-06	8.921246E-07	1.251922E-06	1.184502E-06	1.443057E-06	1.356093E-06
2.100000E+05	1.354673E-06	1.016473E-06	1.372697E-06	1.184254E-06	1.439608E-06	1.371733E-06
2.200000E+05	1.281682E-06	1.066477E-06	1.365982E-06	1.178478E-06	1.465850E-06	1.366325E-06
2.300000E+05	1.488679E-06	1.060414E-06	1.441714E-06	1.194727E-06	1.362008E-06	1.271974E-06
2.400000E+05	2.443527E-06	1.160127E-06	1.412584E-06	1.204893E-06	1.368607E-06	1.302409E-06
2.500000E+05	2.950968E-06	1.552223E-06	1.218705E-06	1.076375E-06	1.370395E-06	1.420339E-06
2.600000E+05	2.251792E-06	1.468735E-06	1.309114E-06	1.154720E-06	1.379021E-06	1.331140E-06
2.700000E+05	1.637956E-06	1.309482E-06	1.472122E-06	1.194165E-06	1.318203E-06	1.213164E-06
2.800000E+05	1.120594E-06	9.673897E-07	1.448008E-06	1.224919E-06	1.291576E-06	1.182785E-06
2.900000E+05	8.182277E-07	7.912385E-07	1.416873E-06	1.269427E-06	1.222169E-06	1.156902E-06
3.000000E+05	8.514285E-07	8.028197E-07	1.320912E-06	1.222645E-06	1.271898E-06	1.188123E-06
3.100000E+05	1.050191E-06	1.126929E-06	1.290576E-06	1.188421E-06	1.249089E-06	1.338447E-06
3.200000E+05	1.012760E-06	1.195802E-06	1.280561E-06	1.201477E-06	1.201700E-06	1.218424E-06
3.300000E+05	8.330889E-07	1.056568E-06	1.289782E-06	1.249669E-06	1.224952E-06	1.211586E-06
3.400000E+05	8.216859E-07	1.015705E-06	1.230197E-06	1.160093E-06	1.243764E-06	1.195537E-06
3.500000E+05	8.033260E-07	1.135401E-06	1.293072E-06	1.112781E-06	1.213449E-06	1.176188E-06
3.600000E+05	1.283539E-06	1.801893E-06	1.346134E-06	1.110161E-06	1.174771E-06	1.147401E-06
