1.363000E-02	3.133400E-02	1.233400E-01	3.237300E-01	9.059700E-01	3.048700E+00	
0.013938	0.112797	0.131027	0.385143	0.253992	0.103103	
0.000000E+00	1.940239E-07	8.692168E-07	8.423658E-07	6.369333E-07	3.736116E-07	2.287532E-07
1.000000E+04	1.741225E-06	8.330847E-07	1.201291E-06	1.013365E-06	1.367750E-06	1.907602E-06
2.000000E+04	1.951138E-06	8.437998E-07	1.219702E-06	1.008308E-06	9.743245E-07	1.028025E-06
3.000000E+04	6.825078E-07	8.416757E-07	1.219364E-06	9.251435E-07	8.959269E-07	8.253636E-07
4.000000E+04	1.284134E-06	8.415727E-07	1.208086E-06	9.276634E-07	1.007800E-06	1.119073E-06
5.000000E+04	1.967630E-06	8.494697E-07	1.213036E-06	8.141535E-07	1.064456E-06	9.806041E-07
6.000000E+04	1.346222E-06	8.369642E-07	1.093132E-06	9.328881E-07	1.184514E-06	1.063151E-06
7.000000E+04	1.790245E-06	1.247237E-06	1.075781E-06	9.839054E-07	1.697665E-06	1.737633E-06
8.000000E+04	1.536237E-06	1.607193E-06	1.272604E-06	1.039153E-06	1.437097E-06	1.479701E-06
9.000000E+04	8.588604E-07	1.534865E-06	1.439426E-06	1.080564E-06	1.287723E-06	1.321030E-06
1.000000E+05	6.609369E-07	1.181270E-06	1.548729E-06	1.085248E-06	1.360097E-06	1.276868E-06
1.100000E+05	1.002736E-06	9.610210E-07	1.664645E-06	1.187329E-06	1.527977E-06	1.275033E-06
1.200000E+05	1.482162E-06	9.709887E-07	1.700882E-06	1.272943E-06	1.521645E-06	1.308961E-06
1.300000E+05	1.672503E-06	8.739439E-07	1.676415E-06	1.269319E-06	1.439277E-06	1.268738E-06
1.400000E+05	1.743248E-06	8.338509E-07	1.602168E-06	1.271860E-06	1.394699E-06	1.283460E-06
1.500000E+05	1.410292E-06	8.640990E-07	1.415916E-06	1.365225E-06	1.407002E-06	1.398430E-06
1.600000E+05	1.202180E-06	7.648229E-07	1.461504E-06	1.452841E-06	1.503642E-06	1.342453E-06
1.700000E+05	1.533377E-06	6.808431E-07	1.558402E-06	1.416269E-06	1.582019E-06	1.330840E-06
1.800000E+05	1.721221E-06	6.645645E-07	1.505767E-06	1.357391E-06	1.607498E-06	1.369994E-06
1.900000E+05	1.197632E-06	6.358846E-07	1.424647E-06	1.235429E-06	1.462168E-06	1.316325E-06
2.000000E+05	1.095553E-06	6.035266E-07	1.334933E-06	1.240775E-06	1.412452E-06	1.354363E-06
2.100000E+05	1.147633E-06	6.919249E-07	1.395090E-06	1.247738E-06	1.397968E-06	1.360917E-06
2.200000E+05	1.098397E-06	7.536194E-07	1.389171E-06	1.235903E-06	1.490023E-06	1.368153E-06
2.300000E+05	1.283846E-06	7.840569E-07	1.454358E-06	1.248302E-06	1.372328E-06	1.293385E-06
2.400000E+05	2.113525E-06	9.747342E-07	1.438572E-06	1.259845E-06	1.316005E-06	1.314268E-06
2.500000E+05	2.655011E-06	1.425677E-06	1.287891E-06	1.152320E-06	1.329905E-06	1.394113E-06
2.600000E+05	2.126134E-06	1.439942E-06	1.353965E-06	1.195016E-06	1.394737E-06	1.340944E-06
2.700000E+05	1.576121E-06	1.256346E-06	1.485288E-06	1.230102E-06	1.381893E-06	1.277559E-06
2.800000E+05	1.056140E-06	9.195914E-07	1.480318E-06	1.250974E-06	1.364645E-06	1.286936E-06
2.900000E+05	7.671324E-07	7.719343E-07	1.450996E-06	1.278544E-06	1.261149E-06	1.260592E-06
3.000000E+05	7.995002E-07	7.808681E-07	1.349042E-06	1.213514E-06	1.302099E-06	1.279584E-06
3.100000E+05	1.035248E-06	1.077911E-06	1.304903E-06	1.170104E-06	1.286426E-06	1.373483E-06
3.200000E+05	1.027470E-06	1.156205E-06	1.314393E-06	1.187378E-06	1.251544E-06	1.297592E-06
3.300000E+05	8.503774E-07	9.990885E-07	1.337269E-06	1.229694E-06	1.247211E-06	1.276224E-06
3.400000E+05	8.362607E-07	9.687773E-07	1.274046E-06	1.177246E-06	1.282384E-06	1.239543E-06
3.500000E+05	8.609450E-07	1.097510E-06	1.310683E-06	1.125192E-06	1.213370E-06	1.191158E-06
3.600000E+05	1.462664E-06	1.852035E-06	1.344493E-06	1.097847E-06	1.175251E-06	1.181573E-06
3.700000E+05	1.993701E-06	2.414118E-06	1.403584E-06	1.050797E-06	1.139691E-06	1.097291E-06
3.800000E+05	1.663917E-06	1.997265E-06	1.426666E-06	1.053782E-06	1.124318E-06	1.015174E-06
3.900000E+05	1.339185E-06	1.667500E-06	1.364791E-06	1.046942E-06	1.076238E-06	9.464652E-07
4.000000E+05	1.153448E-06	1.487702E-06	1.225297E-06	1.009339E-06	9.927179E-07	9.459655E-07
4.100000E+05	1.143321E-06	1.452871E-06	1.124657E-06	1.023786E-06	1.001681E-06	9.318725E-07
4.200000E+05	1.019630E-06	1.467139E-06	1.024173E-06	9.612123E-07	1.000506E-06	9.640008E-07
4.300000E+05	1.012929E-06	1.336009E-06	1.017714E-06	9.420072E-07	1.072680E-06	9.963906E-07
4.400000E+05	1.081138E-06	1.186258E-06	1.016433E-06	9.294948E-07	9.745531E-07	9.361886E-07
4.500000E+05	9.431249E-07	1.330151E-06	9.976357E-07	9.238650E-07	1.007144E-06	9.452870E-07
4.600000E+05	1.133567E-06	1.571468E-06	9.823027E-07	9.258926E-07	9.532721E-07	8.967865E-07
4.700000E+05	1.315417E-06	1.747129E-06	9.833238E-07	1.052822E-06	9.701729E-07	8.615170E-07
4.800000E+05	1.223321E-06	1.591367E-06	9.345045E-07	1.168948E-06	1.091325E-06	8.362385E-07
4.900000E+05	1.257691E-06	1.553870E-06	9.089434E-07	1.186717E-06	1.122980E-06	8.418419E-07
5.000000E+05	1.275805E-06	1.537888E-06	9.155737E-07	1.073127E-06	1.032342E-06	8.730529E-07
5.100000E+05	1.050332E-06	1.402936E-06	8.726752E-07	1.001841E-06	1.001598E-06	8.281687E-07
5.200000E+05	8.369262E-07	1.157560E-06	8.589637E-07	9.260240E-07	8.811967E-07	7.953582E-07
5.300000E+05	6.554401E-07	9.147411E-07	8.731483E-07	9.126019E-07	8.657635E-07	8.363290E-07
5.400000E+05	6.322680E-07	9.077202E-07	8.421834E-07	9.451905E-07	8.518484E-07	8.456985E-07
5.500000E+05	8.402226E-07	1.135947E-06	8.544134E-07	8.552607E-07	8.415163E-07	8.072936E-07
5.600000E+05	9.190884E-07	1.164890E-06	8.430860E-07	8.471014E-07	8.341464E-07	7.741464E-07
5.700000E+05	1.042777E-06	1.307935E-06	8.339472E-07	7.828792E-07	7.980902E-07	8.023723E-07
5.800000E+05	1.065365E-06	1.305153E-06	8.723092E-07	7.268224E-07	8.375452E-07	8.272631E-07
5.900000E+05	8.179121E-07	9.859712E-07	1.000547E-06	7.077565E-07	7.234105E-07	7.559441E-07
