50.0															
0.0	0.0														
0.0	0.0														
0.0	0.0														
162.5	3.098659	0.1673064	0	0											
175	3.149109	0.1597668	0	0											
200	3.2486	0.1477857	0	0											
218.75	3.3221335	0.1407866	0	0											
237.5	3.395667	0.1337875	0	0											
275	3.540704	0.1230685	0	0											
312.5	3.684281	0.1146023	0	0											
350	3.826891	0.107764	0	0											
387.5	3.9689025	0.10260849	0	0											
425	4.110914	0.09745298	0	0											
462.5	4.253333	0.093793155	0	0											
500	4.395752	0.09013333	0	0											
562.5	4.635516	0.08554679	0	0											
625	4.878761	0.08194073	0	0											
687.5	5.129363	0.079366165	0	0											
750	5.379965	0.0767916	0	0											
812.5	5.643562	0.07515359	0	0											
875	5.907159	0.07351558	0	0											
999.999	6.467301	0.07149638	0	0											
1000.001	6.467310243	0.071496355	0	0											
1000.009	6.467347216	0.071496256	0	0											
1000.017	6.46738419	0.071496156	0	0											
1000.032	6.467453514	0.071495969	0	0											
1000.063	6.467596785	0.071495583	0	0											
1000.124	6.467878705	0.071494824	0	0											
1000.246	6.468442546	0.071493306	0	0											
1000.49	6.469570226	0.071490269	0	0											
1000.978	6.471825588	0.071484196	0	0											
1001.955	6.476340932	0.071472036	0	0											
1003.908	6.485367	0.07144773	0	0											
1007.814	6.503519	0.07140162	0	0											
1015.626	6.540049144	0.071314205	0	0											
1022.951	6.574302	0.07123224	0	0											
1031.251	6.613483132	0.071146866	0	0											
1038.088	6.645758	0.07107654	0	0											
1062.501	6.762466704	0.07085295	0	0											
1068.361	6.790481	0.07079928	0	0											
1125	7.068313883	0.070400573	0	0											
1128.907	7.087479	0.07037307	0	0											
1250	7.714327	0.06997937	0	0											
1375	8.4467505	0.07038764	0	0											
1500	9.179174	0.07079591	0	0											
1625	10.055292	0.072102065	0	0											
1750	10.93141	0.07340822	0	0											
2000	13.05919	0.07766526	0	0											
2177.463	14.9200999	0.081906071	0	0											
2221.829	15.38533	0.08296628	0	0											
2332.743	16.70006	0.0860915	0	0											
2354.925	17.00015918	0.086823952	0	0											
2443.657	18.20061	0.08975389	0	0											
2532.388	19.48423911	0.092916691	0	0											
2554.571	19.80515	0.0937074	0	0											
2665.485	21.63985	0.09828825	0	0											
2709.85	22.48931451	0.100421751	0	0											
2887.313	25.88723	0.1089559	0	0											
3064.775	30.30663604	0.120055635	0	0											
3109.141	31.4115	0.1228306	0	0											
3220.055	34.63786	0.1309017	0	0											
3242.238	35.40254489	0.132800137	0	0											
3330.969	38.46125	0.1403938	0	0											
3419.7	41.79523449	0.148634341	0	0											
3441.883	42.62874	0.1506945	0	0											
3552.797	47.57562	0.1628081	0	0											
3597.163	49.77471583	0.168157108	0	0											
3663.711	53.07331	0.1761805	0	0											
3685.894	54.36574565	0.179291988	0	0											
3774.625	59.53543	0.1917378	0	0											
3863.357	65.7154626	0.20643386	0	0											
3896.631	68.03294	0.2119448	0	0											
3952.088	72.57474125	0.222620199	0	0											
4018.636	78.02487	0.2354306	0	0											
4040.819	80.19591162	0.24046653	0	0											
4129.55	88.87998025	0.260610022	0	0											
4140.642	89.96555	0.2631281	0	0											
4218.282	99.20449045	0.28423876	0	0											
4262.647	104.4838	0.2963018	0	0											
4307.013	110.7757167	0.310477313	0	0											
4384.653	121.7865	0.3352843	0	0											
4395.744	123.7154004	0.339554896	0	0											
4484.475	139.1471253	0.373720822	0	0											
4506.658	143.0051	0.3822624	0	0											
4567.661	155.0291	0.408591	0	0											
4573.207	156.2708247	0.411276114	0	0											
4628.664	168.6874	0.4381258	0	0											
4661.938	177.0332681	0.455951833	0	0											
4750.669	199.289	0.5034881	0	0											
4839.4	226.3820407	0.559930571	0	0											
4875.335	237.3544	0.5827891	0	0											
4919.7	252.9698551	0.614527095	0	0											
5000	281.2336	0.6719724	0	0											
5230.541	374.3708	0.8511862	0	0											
5230.992	374.5460112	0.851495615	0	0											
5345.811	419.1526	0.9302689	0	0											
5346.488	419.3802628	0.930638827	0	0											
5403.446	438.5342	0.9617619	0	0											
5404.236	438.7686972	0.962118949	0	0											
5432.264	447.0883	0.9747865	0	0											
5433.11	447.3199886	0.975136102	0	0											
5446.673	451.0344	0.9807409	0	0											
5447.547	451.2648138	0.981831847	0	0											
5453.877	452.9336	0.9897331	0	0											
5454.765	453.1921154	1.002798724	0	0											
5454.778	453.1959	1.00299	0	0											
5455.678	453.5102	1.03848	0	0											
5456.129	453.705	1.072002	0	0											
5456.579	453.9373	1.121366	0	0											
5457.029	454.2187	1.191275	0	0											
5457.479	454.5597	1.286155	0	0											
5457.93	454.9694	1.409638	0	0											
5458.374	455.4423093	1.560291147	0	0											
5458.38	455.4487	1.562327	0	0											
5458.83	455.9933	1.742356	0	0											
5459.28	456.5885	1.943546	0	0											
5460.179	457.8191622	2.36308665	0	0											
5460.181	457.8219	2.36402	0	0											
5460.63	458.3828507	2.551334818	0	0											
5460.631	458.3841	2.551752	0	0											
5460.856	458.6202	2.6269045	0	0											
5461.081	458.8563	2.702057	0	0											
5461.194	458.9477667	2.728527667	0	0											
5461.307	459.0392333	2.754998333	0	0											
5461.42	459.1307	2.781469	0	0											
5461.476	459.1623947	2.788916669	0	0											
5461.532	459.1940893	2.796364337	0	0											
5461.589	459.22635	2.803945	0	0											
5461.645	459.2580447	2.811392669	0	0											
5461.674	459.274458	2.815249497	0	0											
5461.702	459.2903053	2.818973331	0	0											
5461.73	459.3061527	2.822697166	0	0											
5461.758	459.322	2.826421	0	0											
5461.773	459.3277992	2.827299504	0	0											
5461.787	459.3332118	2.828119441	0	0											
5461.801	459.3386244	2.828939378	0	0											
5461.815	459.344037	2.829759315	0	0											
5461.829	459.3494496	2.830579252	0	0											
5461.843	459.3548622	2.831399189	0	0											
5461.857	459.3602748	2.832219126	0	0											
5461.864	459.3629811	2.832629094	0	0											
5461.871	459.3656874	2.833039063	0	0											
5461.878	459.3683937	2.833449031	0	0											
5461.885	459.3711	2.833859	0	0											
5461.892	459.3732933	2.834054533	0	0											
5461.899	459.3754867	2.834250067	0	0											
5461.906	459.37768	2.8344456	0	0											
5461.913	459.3798733	2.834641133	0	0											
5461.92	459.3820667	2.834836667	0	0											
5461.927	459.38426	2.8350322	0	0											
5461.931	459.3855133	2.835143933	0	0											
5461.934	459.3864533	2.835227733	0	0											
5461.938	459.3877067	2.835339467	0	0											
5461.941	459.3886467	2.835423267	0	0											
5461.945	459.3899	2.835535	0	0											
5461.948	459.3907323	2.835573903	0	0											
5461.952	459.3918419	2.835625774	0	0											
5461.955	459.3926742	2.835664677	0	0											
5461.959	459.3937839	2.835716548	0	0											
5461.962	459.3946161	2.835755452	0	0											
5461.964	459.395171	2.835781387	0	0											
5461.966	459.3957258	2.835807323	0	0											
5461.969	459.3965581	2.835846226	0	0											
5461.971	459.3971129	2.835872161	0	0											
5461.973	459.3976677	2.835898097	0	0											
5461.976	459.3985	2.835937	0	0											
5461.978	459.3990083	2.835944833	0	0											
5461.98	459.3995167	2.835952667	0	0											
5461.983	459.4002792	2.835964417	0	0											
5461.986	459.4010417	2.835976167	0	0											
5461.988	459.40155	2.835984	0	0											
5461.992	459.4025667	2.835999667	0	0											
5461.994	459.403075	2.8360075	0	0											
5461.996	459.4035833	2.836015333	0	0											
5461.998	459.4040917	2.836023167	0	0											
5462	459.4046	2.836031	0	0											
5462.002	459.405072	2.83602268	0	0											
5462.003	459.405308	2.83601852	0	0											
5462.005	459.40578	2.8360102	0	0											
5462.007	459.406252	2.83600188	0	0											
5462.009	459.406724	2.83599356	0	0											
5462.013	459.407668	2.83597692	0	0											
5462.015	459.40814	2.8359686	0	0											
5462.017	459.408612	2.83596028	0	0											
5462.02	459.40932	2.8359478	0	0											
5462.022	459.409792	2.83593948	0	0											
5462.025	459.4105	2.835927	0	0											
5462.027	459.410937	2.835901519	0	0											
5462.03	459.4115926	2.835863296	0	0											
5462.032	459.4120296	2.835837815	0	0											
5462.035	459.4126852	2.835799593	0	0											
5462.037	459.4131222	2.835774111	0	0											
5462.04	459.4137778	2.835735889	0	0											
5462.042	459.4142148	2.835710407	0	0											
5462.045	459.4148704	2.835672185	0	0											
5462.047	459.4153074	2.835646704	0	0											
5462.05	459.415963	2.835608481	0	0											
5462.052	459.4164	2.835583	0	0											
5462.056	459.4171321	2.835479528	0	0											
5462.061	459.4180472	2.835350189	0	0											
5462.066	459.4189623	2.835220849	0	0											
5462.071	459.4198774	2.835091509	0	0											
5462.076	459.4207925	2.83496217	0	0											
5462.081	459.4217075	2.83483283	0	0											
5462.086	459.4226226	2.834703491	0	0											
5462.091	459.4235377	2.834574151	0	0											
5462.095	459.4242698	2.834470679	0	0											
5462.1	459.4251849	2.83434134	0	0											
5462.105	459.4261	2.834212	0	0											
5462.115	459.4274205	2.833738154	0	0											
5462.125	459.428741	2.833264308	0	0											
5462.134	459.4299295	2.832837846	0	0											
5462.144	459.43125	2.832364	0	0											
5462.154	459.4325705	2.831890154	0	0											
5462.164	459.433891	2.831416308	0	0											
5462.173	459.4350795	2.830989846	0	0											
5462.183	459.4364	2.830516	0	0											
5462.193	459.4374	2.829898	0	0											
5462.212	459.4389103	2.828572872	0	0											
5462.232	459.4405	2.827178	0	0											
5462.251	459.4406617	2.825300504	0	0											
5462.271	459.4408319	2.823324191	0	0											
5462.29	459.4409936	2.821446695	0	0											
5462.328	459.441317	2.817691702	0	0											
5462.367	459.4416489	2.813837894	0	0											
5462.373	459.4417	2.813245	0	0											
5462.406	459.4384468	2.808509851	0	0											
5462.445	459.4346021	2.802913766	0	0											
5462.484	459.4307574	2.797317681	0	0											
5462.514	459.4278	2.793013	0	0											
5462.562	459.415706	2.783071021	0	0											
5462.639	459.3963053	2.767122431	0	0											
5462.795	459.357	2.734811	0	0											
5462.95	459.2784351	2.686260208	0	0											
5463.26	459.1213053	2.589158624	0	0											
5463.319	459.0914	2.570678	0	0											
5463.843	458.6982	2.353603	0	0											
5463.881	458.6650261	2.335936082	0	0											
5464.502	458.1228955	2.047221449	0	0											
5464.891	457.7833	1.866368	0	0											
5465.415	457.3737	1.642951	0	0											
5465.939	457.0448	1.453347	0	0											
5466.463	456.8102	1.303181	0	0											
5466.986	456.6682	1.191821	0	0											
5467.569	456.6033	1.106814	0	0											
5468.151	456.6145	1.053737	0	0											
5468.733	456.6782	1.022744	0	0											
5469.315	456.7752	1.005819	0	0											
5470.48	457.0186	0.9930112	0	0											
5471.644	457.2841	0.9904006	0	0											
5471.954	457.3552642	0.990421291	0	0											
5476.302	458.3534	0.9907115	0	0											
5481.89	459.58294	0.992065518	0	0											
5485.617	460.403	0.9929686	0	0											
5501.763	463.6758777	0.996659969	0	0											
5504.248	464.1796	0.9972281	0	0											
5541.509	470.3435	1.00284	0	0											
5621	476.5884	1.000037	0	0											
5692.505	472.7192	0.9780031	0	0											
5718.7	469.0218452	0.965504498	0	0											
5764.009	462.6266	0.9438859	0	0											
5816.4	451.2398517	0.911373718	0	0											
5835.513	447.0858	0.8995128	0	0											
5907.017	426.2687	0.8457552	0	0											
5914.1	423.707623	0.839848767	0	0											
6011.8	388.3811769	0.758377844	0	0											
6193.033	322.8508	0.6072497	0	0											
6207.2	318.0281911	0.596849538	0	0											
6304.9	284.7699931	0.525126811	0	0											
6336.042	274.1689	0.5022651	0	0											
6402.6	253.4678205	0.45865911	0	0											
6407.546	251.9295	0.4554187	0	0											
6479.05	231.8844	0.4139179	0	0											
6493.217	228.4222086	0.406874927	0	0											
6583.833	206.2770872	0.361826151	0	0											
6622.058	196.9355	0.342823	0	0											
6674.45	186.2977713	0.321638253	0	0											
6765.066	167.899	0.2849976	0	0											
6844.356	154.383	0.2585626	0	0											
6855.683	152.6548	0.255217814	0	0											
6923.645	142.2856	0.2351491	0	0											
6946.299	139.1842963	0.229206861	0	0											
7002.935	131.4309	0.214351	0	0											
7036.916	127.2525429	0.206423414	0	0											
7082.224	121.6814	0.1958533	0	0											
7127.532	116.9187729	0.186943499	0	0											
7218.149	107.3934136	0.1691237	0	0											
7240.803	105.0121	0.1646688	0	0											
7308.765	99.19654857	0.153989914	0	0											
7399.381	91.44248	0.1397514	0	0											
7399.382	91.44240725	0.139751268	0	0											
7478.671	85.67428	0.1293155	0	0											
7489.998	84.95714714	0.128034114	0	0											
7557.96	80.65435	0.1203458	0	0											
7671.231	74.03414044	0.108601342	0	0											
7716.539	71.38608	0.1039036	0	0											
7852.463	64.74145619	0.092314793	0	0											
7875.118	63.63397	0.09038324	0	0											
8033.696	57.1049	0.07918597	0	0											
8180.948	52.05352	0.07067984	0	0											
8214.929	51.03350847	0.068985398	0	0											
8328.2	47.63344	0.06333721	0	0											
8396.162	45.84044448	0.060399459	0	0											
8475.452	43.74859	0.05697204	0	0											
8577.394	41.37689173	0.053140625	0	0											
8622.703	40.32277	0.05143772	0	0											
8758.627	37.52404747	0.046981975	0	0											
8769.955	37.2908	0.04661063	0	0											
8917.206	34.65117	0.04248621	0	0											
8939.86	34.29056937	0.041940248	0	0											
9064.458	32.30725	0.03893743	0	0											
9121.093	31.44629431	0.037700261	0	0											
9138.084	31.188	0.0373291	0	0											
9211.709	30.15555	0.03611854	0	0											
9230.116	29.90713	0.0360776	0	0											
9234.363	29.85067716	0.036182031	0	0											
9248.522	29.66247	0.03653019	0	0											
9257.017	29.55023706	0.036941206	0	0											
9257.726	29.54087	0.03697551	0	0											
9266.929	29.42041	0.03811001	0	0											
9268.344	29.40197687	0.038416184	0	0											
9271.531	29.36046	0.03910578	0	0											
9274.008	29.32831445	0.039988181	0	0											
9276.132	29.30075	0.04074483	0	0											
9276.84	29.29158692	0.041122978	0	0											
9278.433	29.27097	0.04197381	0	0											
9279.671	29.25497446	0.042866709	0	0											
9280.734	29.24124	0.04363339	0	0											
9282.503	29.21842982	0.045398877	0	0											
9283.035	29.21157	0.04592982	0	0											
9285.335	29.18196	0.04923942	0	0											
9286.751	29.16376	0.05207987	0	0											
9288.167	29.14558	0.05588083	0	0											
9289.583	29.12743	0.06116776	0	0											
9290.291	29.11837	0.06464502	0	0											
9290.998	29.1093228	0.068911835	0	0											
9290.999	29.10931	0.06891787	0	0											
9291.707	29.10027	0.0742623	0	0											
9292.414	29.09125275	0.081062032	0	0											
9292.415	29.09124	0.08107165	0	0											
9293.122	29.08223274	0.089888749	0	0											
9293.123	29.08222	0.08990122	0	0											
9293.83	29.0732427	0.101501992	0	0											
9293.831	29.07323	0.1015184	0	0											
9294.185	29.06874	0.1086816	0	0											
9294.538	29.06427266	0.116924349	0	0											
9294.539	29.06426	0.1169477	0	0											
9294.893	29.05979	0.1264884	0	0											
9295.246	29.05533263	0.137460218	0	0											
9295.247	29.05532	0.1374913	0	0											
9295.601	29.05087	0.1501571	0	0											
9295.954	29.04644254	0.164653534	0	0											
9295.955	29.04643	0.1646946	0	0											
9296.309	29.04201	0.1813149	0	0											
9296.662	29.03761	0.2001654	0	0											
9297.193	29.03103	0.2332035	0	0											
9297.37	29.02884667	0.246230967	0	0											
9297.724	29.02448	0.2722859	0	0											
9298.078	29.02014667	0.302517633	0	0											
9298.255	29.01798	0.3176335	0	0											
9298.432	29.01582333	0.334783233	0	0											
9298.786	29.01151	0.3690827	0	0											
9299.14	29.00724	0.408415833	0	0											
9299.494	29.00297	0.447748967	0	0											
9299.848	28.9987	0.4870821	0	0											
9300.202	28.99445333	0.529400067	0	0											
9300.556	28.99020667	0.571718033	0	0											
9300.91	28.98596	0.614036	0	0											
9301.087	28.98383223	0.6341904	0	0											
9301.264	28.98170447	0.6543448	0	0											
9301.441	28.9795767	0.6744992	0	0											
9301.474	28.97918	0.6782568	0	0											
9301.618	28.9774433	0.69289252	0	0											
9301.795	28.97530861	0.710882259	0	0											
9301.972	28.97317393	0.728871999	0	0											
9302.037	28.97239	0.7354784	0	0											
9302.149	28.97102531	0.744773127	0	0											
9302.325	28.9688808	0.759379126	0	0											
9302.535	28.96632201	0.776806739	0	0											
9302.6	28.96553	0.782201	0	0											
9302.744	28.96376005	0.790653749	0	0											
9303.163	28.95861	0.8152489	0	0											
9303.373	28.95599377	0.822405289	0	0											
9303.582	28.95339	0.8295276	0	0											
9303.791	28.950765	0.83192365	0	0											
9304	28.94814	0.8343197	0	0											
9304.21	28.94546241	0.830906398	0	0											
9304.419	28.94279757	0.827509349	0	0											
9304.589	28.94063	0.8247462	0	0											
9304.629	28.94011367	0.822854438	0	0											
9304.838	28.93741587	0.812969982	0	0											
9305.177	28.93304	0.7969373	0	0											
9305.257	28.9319928	0.790969721	0	0											
9305.466	28.92925699	0.775379421	0	0											
9305.675	28.92652119	0.759789121	0	0											
9305.766	28.92533	0.753001	0	0											
9305.845	28.92428607	0.745397438	0	0											
9306.015	28.92203964	0.729035343	0	0											
9306.185	28.91979321	0.712673248	0	0											
9306.354	28.91756	0.6964074	0	0											
9306.524	28.91529133	0.676611396	0	0											
9306.693	28.913036	0.65693184	0	0											
9307.032	28.908512	0.61745628	0	0											
9307.371	28.903988	0.57798072	0	0											
9307.71	28.899464	0.53850516	0	0											
9308.049	28.89494	0.4990296	0	0											
9308.388	28.89041867	0.46033199	0	0											
9308.727	28.88589733	0.421634381	0	0											
9308.897	28.88363	0.4022285	0	0											
9309.066	28.88138597	0.384611047	0	0											
9309.321	28.878	0.3580285	0	0											
9309.405	28.87688794	0.34998277	0	0											
9309.744	28.8724	0.3175125	0	0											
9310.083	28.86793772	0.288474453	0	0											
9310.253	28.8657	0.2739126	0	0											
9310.422	28.8634854	0.261347367	0	0											
9310.762	28.85903	0.2360682	0	0											
9311.1	28.85462737	0.214641855	0	0											
9311.271	28.8524	0.2038019	0	0											
9311.778	28.84583295	0.176806046	0	0											
9311.779	28.84582	0.1767528	0	0											
9312.288	28.83925	0.1542641	0	0											
9312.456	28.83709047	0.148161765	0	0											
9312.796	28.83272	0.1358118	0	0											
9313.134	28.82839041	0.125780106	0	0											
9313.305	28.8262	0.1207049	0	0											
9313.812	28.81973276	0.108447476	0	0											
9313.813	28.81972	0.1084233	0	0											
9314.322	28.81323	0.09839934	0	0											
9314.49	28.81109693	0.095696858	0	0											
9314.83	28.80678	0.09022755	0	0											
9315.168	28.80249026	0.085762895	0	0											
9315.339	28.80032	0.08350415	0	0											
9315.847	28.79388	0.07795434	0	0											
9316.524	28.78531931	0.072271008	0	0											
9316.864	28.78102	0.06941675	0	0											
9317.881	28.76819	0.06325023	0	0											
9318.898	28.75537	0.05863007	0	0											
9319.237	28.75110333	0.057439257	0	0											
9319.915	28.74257	0.05505763	0	0											
9320.593	28.73405	0.053168237	0	0											
9320.932	28.72979	0.05222354	0	0											
9321.949	28.71702	0.04992798	0	0											
9324.535	28.6846	0.04569976	0	0											
9324.661	28.68302366	0.045563099	0	0											
9327.12	28.65226	0.04289605	0	0											
9327.373	28.64910068	0.042703568	0	0											
9329.705	28.61998	0.04092939	0	0											
9330.086	28.61523261	0.040718872	0	0											
9332.29	28.58777	0.03950107	0	0											
9332.798	28.58146078	0.039314453	0	0											
9337.46	28.52356	0.03760184	0	0											
9338.222	28.51413301	0.037428338	0	0											
9342.63	28.4596	0.03642467	0	0											
9349.071	28.38030364	0.035469221	0	0											
9352.971	28.33229	0.0348907	0	0											
9359.92	28.24735628	0.034302804	0	0											
9363.311	28.20591	0.03401592	0	0											
9370.769	28.11586658	0.03366099	0	0											
