122.0				
0.0	0.0			
0.0	0.0			
0.0	0.0			
1.00E-05	23.30747	7.351605	0	0
1.06E-05	22.63347	7.132104	0	0
1.13E-05	22.01706	6.931159	0	0
1.19E-05	21.45052	6.746295	0	0
1.25E-05	20.92754	6.575475	0	0
1.38E-05	19.99204	6.269469	0	0
1.50E-05	19.17765	6.00256	0	0
1.63E-05	18.46054	5.767072	0	0
1.75E-05	17.82295	5.55729	0	0
1.88E-05	17.25134	5.368852	0	0
2.00E-05	16.7352	5.198369	0	0
2.19E-05	16.04726	4.970591	0	0
2.38E-05	15.44423	4.77035	0	0
2.56E-05	14.91022	4.592509	0	0
2.75E-05	14.43317	4.433183	0	0
2.94E-05	14.0038	4.289365	0	0
3.13E-05	13.6148	4.158694	0	0
3.31E-05	13.26033	4.03928	0	0
3.50E-05	12.93567	3.929596	0	0
3.88E-05	12.36097	3.734616	0	0
4.25E-05	11.86694	3.566049	0	0
4.63E-05	11.43672	3.418424	0	0
5.00E-05	11.05799	3.287734	0	0
5.31E-05	10.77499	3.18957	0	0
5.63E-05	10.5171	3.099705	0	0
5.94E-05	10.28095	3.017031	0	0
6.25E-05	10.06374	2.940638	0	0
6.88E-05	9.677272	2.803788	0	0
7.50E-05	9.343235	2.684422	0	0
8.13E-05	9.051174	2.579109	0	0
8.75E-05	8.793314	2.485291	0	0
9.38E-05	8.563741	2.401018	0	0
1.00E-04	8.357864	2.324776	0	0
1.06E-04	8.172064	2.255363	0	0
1.13E-04	8.003439	2.191818	0	0
1.19E-04	7.849637	2.133359	0	0
1.25E-04	7.708727	2.079341	0	0
1.38E-04	7.459437	1.982573	0	0
1.50E-04	7.245592	1.898168	0	0
1.63E-04	7.059989	1.8237	0	0
1.75E-04	6.897292	1.75736	0	0
1.88E-04	6.753448	1.69777	0	0
2.00E-04	6.625323	1.643858	0	0
2.19E-04	6.457359	1.571828	0	0
2.38E-04	6.312983	1.508505	0	0
2.56E-04	6.187538	1.452267	0	0
2.75E-04	6.077532	1.401883	0	0
2.94E-04	5.980285	1.356403	0	0
3.13E-04	5.893709	1.31508	0	0
3.31E-04	5.816149	1.277318	0	0
3.50E-04	5.746277	1.242632	0	0
3.88E-04	5.625473	1.180973	0	0
4.25E-04	5.524742	1.127667	0	0
4.63E-04	5.439515	1.080983	0	0
5.00E-04	5.366506	1.039654	0	0
5.31E-04	5.313232	1.008612	0	0
